,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
191,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-10-20 23:56:50.000000,2025-10-08 16:07:17,1381.0,334.0,41.0,556.0,123.0,258.0,4547.0,Lightning fast forecasting with statistical and econometric models.,56.0,33,True,8.0,2025-07-05 11:02:18.000,2.0.2,40.0,,statsforecast,conda-forge/statsforecast,,,,2107.0,2027.0,https://pypi.org/project/statsforecast,2025-07-05 11:02:18.000,80.0,1023306.0,1028361.0,https://anaconda.org/conda-forge/statsforecast,2025-10-13 19:00:26.309,217406.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
192,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-08-06 19:17:08.000000,2025-03-17 18:20:57,3891.0,887.0,52.0,1761.0,446.0,1275.0,4382.0,"Serve, optimize and scale PyTorch models in production.",220.0,33,True,,2024-09-30 22:46:39.000,0.12.0,26.0,,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],926.0,900.0,https://pypi.org/project/torchserve,2024-09-30 18:57:42.000,26.0,99809.0,129268.0,https://anaconda.org/pytorch/torchserve,2025-03-25 16:24:31.948,567372.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,32.0,1493493.0,2.0,8007.0,,,,,,,,,,,,,,,,,,
193,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/USearch,https://github.com/unum-cloud/USearch,Apache-2.0,2023-02-22 09:20:20.000,2025-10-10 19:41:22.797000,2025-10-10 19:33:36,2230.0,228.0,37.0,429.0,75.0,165.0,3195.0,"Fast Open-Source Search & Clustering engine for Vectors & Arbitrary Objects in C++, C, Python, JavaScript, Rust, Java,..",81.0,33,True,134.0,2025-10-10 19:41:22.797,2.21.1,166.0,,usearch,,unum/usearch,,,273.0,207.0,https://pypi.org/project/usearch,2025-09-04 14:20:38.000,44.0,137736.0,161268.0,,,,https://hub.docker.com/r/unum/usearch,2025-10-10 19:37:26.094973,1.0,447.0,2.0,102943.0,usearch,https://www.npmjs.com/package/usearch,2025-10-10 19:41:22.797,22.0,19044.0,,,,,,,,,,,,,
194,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2025-10-23 07:21:04.000000,2025-10-22 16:03:19,1690.0,353.0,57.0,249.0,146.0,231.0,3050.0,The machine learning toolkit for time series analysis in Python.,46.0,33,True,28.0,2025-07-02 14:16:28.000,0.6.4,101.0,,tslearn,conda-forge/tslearn,,,['sklearn'],2008.0,1901.0,https://pypi.org/project/tslearn,2025-07-02 14:16:28.000,107.0,403469.0,430315.0,https://anaconda.org/conda-forge/tslearn,2025-07-03 08:03:58.545,1718162.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
195,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-07-11 11:43:10.000000,2025-03-07 10:28:57,5346.0,283.0,75.0,805.0,22.0,133.0,2878.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,33,True,,2025-04-04 11:49:38.000,8.3.6,245.0,,thinc,conda-forge/thinc,,,,70379.0,70221.0,https://pypi.org/project/thinc,2025-04-04 11:49:38.000,158.0,15419441.0,15479610.0,https://anaconda.org/conda-forge/thinc,2025-07-06 10:53:05.899,3909854.0,,,,,2.0,1989.0,,,,,,,,,,,,,,,,,,
196,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2025-10-21 13:33:58.000000,2025-10-21 13:33:58,1080.0,172.0,22.0,518.0,216.0,396.0,2629.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,81.0,33,True,35.0,2025-10-09 10:15:42.000,0.13.2,62.0,,equinox,,,,['jax'],1792.0,1440.0,https://pypi.org/project/equinox,2025-10-09 10:15:37.000,352.0,502382.0,502382.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
197,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2025-10-12 04:00:42.000000,2025-10-12 04:00:40,1622.0,294.0,56.0,148.0,86.0,201.0,1998.0,"CUDA integration for Python, plus shiny features.",83.0,33,True,4.0,2025-09-09 22:21:11.000,2025.1.2,58.0,,pycuda,conda-forge/pycuda,,,,4173.0,3974.0,https://pypi.org/project/pycuda,2025-09-09 22:21:11.000,199.0,67587.0,88041.0,https://anaconda.org/conda-forge/pycuda,2025-09-10 14:43:17.329,1125023.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
198,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-06-19 13:12:24.000000,2025-06-19 13:12:24,1212.0,361.0,62.0,635.0,295.0,366.0,1533.0,A Jupyter - Leaflet.js bridge.,94.0,33,True,,2025-06-13 08:33:37.000,0.20.0,85.0,,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18420.0,18066.0,https://pypi.org/project/ipyleaflet,2025-06-13 08:33:37.000,345.0,233269.0,262750.0,https://anaconda.org/conda-forge/ipyleaflet,2025-06-13 19:35:58.799,1744896.0,,,,,3.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2025-06-13 08:26:24.799,9.0,2637.0,,,,,,,,,,,,,
199,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2025-10-21 13:02:21.450000,2025-10-21 08:34:10,1292.0,271.0,48.0,605.0,35.0,190.0,1450.0,ARCH models in Python.,39.0,33,False,85.0,2025-10-21 08:40:10.000,8.0.0,50.0,,arch,conda-forge/arch-py,,,,3531.0,3374.0,https://pypi.org/project/arch,2025-10-21 08:40:10.000,157.0,555480.0,565865.0,https://anaconda.org/conda-forge/arch-py,2025-10-21 13:02:21.450,664652.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
200,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/skforecast/skforecast,https://github.com/skforecast/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2025-10-22 21:28:02.000000,2025-09-22 14:50:01,5147.0,169.0,11.0,818.0,17.0,191.0,1388.0,Time series forecasting with machine learning models.,23.0,33,True,298.0,2025-09-22 18:32:56.000,0.18.0,34.0,skforecast/skforecast,skforecast,,,,['sklearn'],505.0,487.0,https://pypi.org/project/skforecast,2025-09-22 18:12:42.000,18.0,92888.0,92888.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
201,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-10-21 21:38:00.000000,2025-10-18 14:19:09,3462.0,131.0,12.0,392.0,4.0,221.0,881.0,Python bindings for MPI.,28.0,33,True,83.0,2025-10-10 13:53:40.000,4.1.1,34.0,,mpi4py,conda-forge/mpi4py,,,,12832.0,11824.0,https://pypi.org/project/mpi4py,2025-10-10 13:53:40.000,1008.0,943807.0,1018821.0,https://anaconda.org/conda-forge/mpi4py,2025-10-14 10:45:42.984,4463528.0,,,,,2.0,39225.0,,,,,,,,,,,,,,,,,,
202,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-10-21 08:02:16.000000,2025-10-21 08:01:17,1565.0,187.0,35.0,146.0,20.0,97.0,813.0,Snowball compiler and stemming algorithms.,40.0,33,True,128.0,2025-05-09 16:34:50.000,3.0.1,13.0,,snowballstemmer,conda-forge/snowballstemmer,,,,561.0,11.0,https://pypi.org/project/snowballstemmer,2025-05-09 16:34:50.000,550.0,23681353.0,23871724.0,https://anaconda.org/conda-forge/snowballstemmer,2025-05-20 13:59:21.629,10851148.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
203,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2025-10-13 04:07:02.000000,2025-04-28 11:22:23,15122.0,530.0,46.0,2351.0,420.0,974.0,793.0,Workflows and interfaces for neuroimaging packages.,264.0,33,True,,2025-03-19 23:38:43.000,1.10.0,68.0,,nipype,conda-forge/nipype,,,,7343.0,7190.0,https://pypi.org/project/nipype,2025-03-19 23:30:05.000,153.0,369168.0,384968.0,https://anaconda.org/conda-forge/nipype,2025-05-05 13:43:30.848,979660.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
204,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2025-10-17 05:22:09.000000,2025-10-17 05:20:16,2043.0,4950.0,412.0,1025.0,293.0,748.0,32540.0,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring..",144.0,32,True,12.0,2025-08-15 09:51:40.000,0.9.7,36.0,,pyqlib,,,,['pytorch'],24.0,21.0,https://pypi.org/project/pyqlib,2025-08-15 09:51:40.000,3.0,17164.0,17178.0,,,,,,,,1.0,914.0,,,,,,,,,,,,,,,,,,
205,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-04-22 14:57:16.666000,2025-04-02 16:22:19,540.0,3023.0,394.0,128.0,271.0,561.0,27467.0,Deezer source separation library including pretrained models.,22.0,32,True,,2025-04-03 08:14:05.000,2.4.2,38.0,,spleeter,conda-forge/spleeter,,,['tensorflow'],1092.0,1074.0,https://pypi.org/project/spleeter,2025-04-03 08:14:05.000,18.0,25782.0,88238.0,https://anaconda.org/conda-forge/spleeter,2025-04-22 14:57:16.666,117946.0,,,,,2.0,4377295.0,,,,,,,,,,,,,,,,,,
206,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2025-04-22 14:57:35.321000,2020-10-14 16:36:49,6226.0,4899.0,1016.0,1871.0,364.0,661.0,19085.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,,2020-10-05 15:46:20.429,1.4.1,30.0,,zipline,conda-forge/zipline,,,,1055.0,1045.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429,10.0,1756.0,1942.0,https://anaconda.org/conda-forge/zipline,2025-04-22 14:57:35.321,11363.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
207,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2025-04-22 14:56:30.659000,2021-07-29 23:17:25,531.0,1841.0,259.0,122.0,124.0,535.0,12021.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,,2020-04-03 22:05:03.000,0.2.0.0,39.0,,lime,conda-forge/lime,,,,9707.0,9504.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,203.0,223075.0,227741.0,https://anaconda.org/conda-forge/lime,2025-04-22 14:56:30.659,298673.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
208,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-10-20 22:50:11.000000,2024-10-17 22:52:09,3861.0,1193.0,191.0,2876.0,45.0,1038.0,11603.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,32,True,,2024-07-30 00:29:49.000,0.10.4,56.0,,ludwig,,,,['tensorflow'],344.0,338.0,https://pypi.org/project/ludwig,2024-07-30 00:29:49.000,6.0,3915.0,3915.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
209,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,1137.0,337.0,1683.0,523.0,1294.0,11201.0,Turi Create simplifies the development of custom machine learning models.,88.0,32,False,,2020-09-30 22:51:40.000,6.4.1,31.0,,turicreate,,,,,402.0,397.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,5.0,10124.0,10258.0,,,,,,,,3.0,12664.0,,,,,,,,,,,,,,,,,,
210,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,2091.0,277.0,3401.0,51.0,1494.0,10621.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,False,,2023-06-06 20:46:16.091,1.7.2,25.0,,parlai,,,,['pytorch'],283.0,274.0,https://pypi.org/project/parlai,2023-06-06 20:46:16.091,9.0,5626.0,5626.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
211,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2025-09-11 21:32:19.000000,2025-09-11 21:30:34,551.0,1579.0,275.0,443.0,303.0,645.0,10005.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,86.0,32,False,7.0,2025-07-03 21:14:13.000,1.1.0,65.0,,tpot,conda-forge/tpot,,,['sklearn'],3605.0,3559.0,https://pypi.org/project/tpot,2025-07-03 21:14:13.000,46.0,44796.0,49916.0,https://anaconda.org/conda-forge/tpot,2025-07-07 02:18:11.467,327712.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
212,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-12-16 18:00:41.000000,2024-12-16 18:00:41,1394.0,1399.0,295.0,897.0,151.0,760.0,9279.0,AutoML library for deep learning.,146.0,32,True,,2024-03-20 21:40:33.000,2.0.0,59.0,,autokeras,,,,['tensorflow'],905.0,892.0,https://pypi.org/project/autokeras,2024-03-20 21:40:33.000,13.0,16756.0,16973.0,,,,,,,,2.0,20615.0,,,,,,,,,,,,,,,,,,
213,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2025-10-18 12:05:28.000000,2025-10-10 11:20:29,1402.0,966.0,60.0,1185.0,247.0,1523.0,8975.0,A python library for user-friendly forecasting and anomaly detection on time series.,140.0,32,True,40.0,2025-10-03 16:03:55.000,0.38.0,52.0,,u8darts,conda-forge/u8darts-all,unit8/darts,,,10.0,,https://pypi.org/project/u8darts,2025-10-03 16:03:55.000,10.0,83862.0,85712.0,https://anaconda.org/conda-forge/u8darts-all,2025-10-05 12:24:49.713,93174.0,https://hub.docker.com/r/unit8/darts,2025-10-03 16:08:40.994030,,2068.0,2.0,,,,,,,,,,,,,,,,,,,
214,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2025-07-09 15:30:54.000000,2025-07-09 15:30:54,2513.0,995.0,197.0,2349.0,270.0,853.0,8888.0,Deep universal probabilistic programming with Python and PyTorch.,162.0,32,True,,2024-06-02 00:37:37.000,1.9.1,36.0,,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],186.0,,https://pypi.org/project/pyro-ppl,2024-06-02 00:37:37.000,186.0,612027.0,617009.0,https://anaconda.org/conda-forge/pyro-ppl,2025-04-22 14:57:47.967,274054.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
215,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2025-10-03 23:46:19.000000,2025-10-03 22:54:42,1229.0,1409.0,95.0,711.0,735.0,544.0,8825.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,134.0,32,True,11.0,,,4.0,,,conda-forge/nvidia-apex,,,['pytorch'],3283.0,3283.0,,,,,9631.0,https://anaconda.org/conda-forge/nvidia-apex,2025-07-26 05:52:25.085,577901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
216,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2025-04-22 14:57:07.942000,2024-08-01 18:55:53,10421.0,1931.0,334.0,3434.0,143.0,1142.0,8610.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,32,False,,2024-08-08 17:57:21.000,9.10.0,30.0,,vowpalwabbit,conda-forge/vowpalwabbit,,,,42.0,2.0,https://pypi.org/project/vowpalwabbit,2024-08-08 17:57:21.000,40.0,50955.0,57785.0,https://anaconda.org/conda-forge/vowpalwabbit,2025-04-22 14:57:07.942,409843.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
217,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2025-10-12 21:14:58.000000,2025-10-12 21:14:58,1919.0,852.0,123.0,308.0,515.0,346.0,7975.0,Uniform Manifold Approximation and Projection.,142.0,32,True,8.0,2025-07-02 23:35:45.000,release-0.5.9.post2,43.0,,umap-learn,conda-forge/umap-learn,,,,1336.0,1.0,https://pypi.org/project/umap-learn,2025-07-03 00:18:01.000,1335.0,2702497.0,2752874.0,https://anaconda.org/conda-forge/umap-learn,2025-07-03 12:14:59.781,3224155.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
218,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2025-10-20 20:06:02.000000,2024-11-13 18:39:43,1380.0,904.0,155.0,1740.0,161.0,865.0,7550.0,An open source python library for automated feature engineering.,75.0,32,True,,2024-05-14 18:59:58.000,1.31.0,106.0,,featuretools,conda-forge/featuretools,,,,2185.0,2111.0,https://pypi.org/project/featuretools,2024-05-14 18:59:58.000,74.0,105744.0,109975.0,https://anaconda.org/conda-forge/featuretools,2025-04-22 14:56:57.460,270821.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
219,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2025-10-21 13:04:14.000000,2025-10-21 13:04:11,335.0,1234.0,207.0,298.0,143.0,384.0,6912.0,Official Kaggle API.,49.0,32,True,7.0,2025-05-08 21:11:47.000,1.7.4.5,80.0,,kaggle,conda-forge/kaggle,,,,262.0,21.0,https://pypi.org/project/kaggle,2025-05-08 21:17:18.000,241.0,720465.0,724624.0,https://anaconda.org/conda-forge/kaggle,2025-08-11 03:18:35.966,253737.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
220,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2025-04-22 14:58:03.026000,2023-08-06 00:30:36,2944.0,1797.0,189.0,206.0,14.0,1343.0,6305.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,False,,2020-04-24 19:04:45.487,0.10.1,37.0,,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1785.0,1767.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,18.0,30109.0,30416.0,https://anaconda.org/conda-forge/tensorpack,2025-04-22 14:58:03.026,14707.0,,,,,3.0,193.0,,,,,,,,,,,,,,,,,,
221,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-10-13 19:13:55.000000,2025-02-17 21:20:41,638.0,733.0,104.0,203.0,12.0,361.0,6244.0,Python-tesseract is an optical character recognition (OCR) tool for python.,50.0,32,True,,2024-08-16 02:36:10.000,0.3.13,28.0,,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,5384765.0,5395724.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,690479.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
222,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2025-10-21 12:58:41.000000,2025-08-15 13:45:57,1123.0,400.0,78.0,570.0,66.0,473.0,6122.0,A scikit-learn compatible neural network library that wraps PyTorch.,68.0,32,True,5.0,2025-08-08 11:11:48.000,1.2.0,22.0,,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1845.0,1736.0,https://pypi.org/project/skorch,2025-08-08 11:04:49.000,109.0,161816.0,175115.0,https://anaconda.org/conda-forge/skorch,2025-08-08 23:21:44.730,811240.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
223,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-10-22 20:02:18.000000,2025-06-26 14:30:56,2264.0,354.0,39.0,2269.0,399.0,675.0,5841.0,Aim An easy-to-use & supercharged open-source experiment tracker.,82.0,32,True,,2025-05-08 10:24:23.000,3.29.1,1294.0,,aim,conda-forge/aim,,,,1193.0,1137.0,https://pypi.org/project/aim,2025-06-11 20:11:07.000,56.0,120536.0,123309.0,https://anaconda.org/conda-forge/aim,2025-04-22 14:57:56.531,141450.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
224,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2025-10-05 08:35:18.000000,2025-10-05 08:30:56,3983.0,586.0,82.0,666.0,122.0,504.0,5584.0,Online machine learning in Python.,129.0,32,True,28.0,2024-11-25 23:59:25.000,0.22.0,23.0,,river,conda-forge/river,,,,866.0,802.0,https://pypi.org/project/river,2024-11-25 23:28:09.000,64.0,99635.0,102006.0,https://anaconda.org/conda-forge/river,2025-04-22 14:57:50.380,128038.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
225,anomalib,openvinotoolkit/anomalib,others,,https://github.com/open-edge-platform/anomalib,https://github.com/open-edge-platform/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2025-10-23 14:20:47.000000,2025-10-23 14:20:47,851.0,822.0,48.0,1269.0,68.0,1089.0,5068.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",98.0,32,True,50.0,2025-10-08 12:39:04.000,2.2.0,40.0,open-edge-platform/anomalib,anomalib,,,,,204.0,197.0,https://pypi.org/project/anomalib,2025-10-09 11:25:22.000,7.0,139666.0,140557.0,,,,,,,,2.0,41006.0,,,,,,,,,,,,,,,,,,
226,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2025-09-14 23:16:03.000000,2024-06-17 19:23:44,491.0,734.0,63.0,247.0,260.0,165.0,4951.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,32,False,,2023-12-03 04:16:17.000,0.8.0,11.0,,hnswlib,conda-forge/hnswlib,,,,8602.0,8385.0,https://pypi.org/project/hnswlib,2023-12-03 04:16:17.000,217.0,616064.0,622979.0,https://anaconda.org/conda-forge/hnswlib,2025-08-30 15:22:17.304,401070.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
227,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-04-22 14:57:46.184000,2023-11-02 13:49:44,662.0,1102.0,150.0,134.0,139.0,104.0,4793.0,Technical Analysis Library using Pandas and Numpy.,34.0,32,False,,2023-11-02 13:53:35.000,0.11.0,56.0,,ta,conda-forge/ta,,,,10013.0,9906.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,107.0,572331.0,573070.0,https://anaconda.org/conda-forge/ta,2025-04-22 14:57:46.184,41429.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
228,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2025-04-22 14:56:20.783000,2023-11-23 21:41:49,1136.0,664.0,85.0,278.0,48.0,254.0,4707.0,Geocoding library for Python.,133.0,32,False,,2023-11-23 21:50:14.000,2.4.1,61.0,,geopy,conda-forge/geopy,,,,901.0,,https://pypi.org/project/geopy,2023-11-23 21:49:30.000,901.0,8723396.0,8751338.0,https://anaconda.org/conda-forge/geopy,2025-04-22 14:56:20.783,1788258.0,,,,,3.0,175.0,,,,,,,,,,,,,,,,,,
229,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2025-10-19 02:22:52.000000,2025-10-19 02:22:51,2029.0,708.0,41.0,1046.0,548.0,367.0,4622.0,Time series forecasting with PyTorch.,79.0,32,True,29.0,2025-10-10 13:27:01.000,1.5.0,40.0,sktime/pytorch-forecasting,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,697.0,670.0,https://pypi.org/project/pytorch-forecasting,2025-10-10 14:17:38.000,27.0,270409.0,271829.0,https://anaconda.org/conda-forge/pytorch-forecasting,2025-07-05 15:50:09.806,86626.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
